Invoice_Id,PO_Description__c,Invoice_Name,Vendor__Name,Contract__Name,Invoice_Date__c,Approval_Date__c,Due_Date_Formula__c,Days_Pending_Approval__c,Infinium_Release_Number__c,Released_On__c,PO_Name,ProjectInvoice__c,Integration_Error_Message__c,Integration_Status__c,LastModifiedDate,Payment_Terms__c,Reason__c,sitetracker__Status__c,State__c,Original_Total_Amount__c,Total_Amount__c,Total_Invoice_Amount__c
INV000156,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,INV-SYN-000156,Synthetic Tech Partners 5,BVP-02536,2025-10-02 00:00:00,2025-10-17 00:00:00,2025-12-01 00:00:00,41,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""INV-SYN-000156"",
  ""status"": ""Error""
}",Fail,2025-11-12 04:42:56,60,BLANK,Hold,CA,2170,2170,2170
INV000157,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,SYNTHETIC-INV-000157,ABC Synthetic Corp 1,BVP-02561,2025-10-28 00:00:00,2025-11-05 00:00:00,2025-12-27 00:00:00,15,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000157"",
  ""status"": ""Error""
}",Fail,2025-11-12 07:23:52,60,BLANK,Hold,FL,2685,2685,2685
INV000158,Synthetic Solutions Group 3 - Construction Services Agreement - Site B,SYN-INVOICE-000158,Synthetic Solutions Group 3,BVP-00460,2025-10-17 00:00:00,2025-10-31 00:00:00,2025-11-16 00:00:00,26,,,SYN_PO_5,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.318.6421.000.231.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 05:51:46,30,,Hold,CT,720,720,720
INV000159,Global Synthetic Industries 10 - Equipment and Materials Supply - Q2 2025,INV-SYN-000159,Global Synthetic Industries 10,BVP-02544,2025-09-12 00:00:00,2025-09-17 00:00:00,2025-10-27 00:00:00,61,,,SYN_PO_14,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 151.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 151.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 151.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:16:10,45,,Hold,CA,512.58,512.58,512.58
INV000160,Synthetic Solutions Group 27 - Fiber Optic Installation Project - Phase 2,SYNTHETIC-INV-000160,Synthetic Solutions Group 27,BVP-02955,2025-09-04 00:00:00,2025-10-08 00:00:00,2025-11-03 00:00:00,69,,,SYN_PO_44,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 164.000.2423.201.000.345 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 02:36:57,60,CAP MGMT,Hold,FL,996,996,996
INV000161,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,SYN-INVOICE-000161,ABC Synthetic Corp 1,BVP-00900,2025-10-08 00:00:00,2025-11-04 00:00:00,2025-12-07 00:00:00,35,206,2025-11-05 00:00:00,SYN_PO_56,TRUE,"Detail from service: A vendor invoice number of SYN-INVOICE-000161 is already queued for release. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""SYN-INVOICE-000161"",
  ""status"": ""Error""
}",Fail,2025-11-06 14:09:54,60,ACCT,Hold,CT,1420,1420,1420
INV000162,Global Synthetic Industries 4 - Equipment and Materials Supply - Upgrade,INV-SYN-000162,Global Synthetic Industries 4,BVP-01002,2025-10-03 00:00:00,2025-11-07 00:00:00,2025-12-02 00:00:00,40,656,2025-11-07 00:00:00,Synthetic_PO_51,TRUE,"Detail from service: Failed Validation and 
 Validation Message: {
  
} and 
 Validation Message: {
  ""lines"": {
    ""10"": {
      ""invoiceLineNumber"": {
        ""isEmpty"": ""Value is required and can't be empty""
      }
    }
  }
}",FAIL,2025-11-07 21:44:59,60,ACCT,Hold,CA,2560,2560,2560
INV000163,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,SYNTHETIC-INV-000163,Synthetic Tech Partners 5,BVP-02536,2025-10-20 00:00:00,2025-11-10 00:00:00,2025-12-19 00:00:00,23,,,PO_Synthetic_7,FALSE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000163"",
  ""status"": ""Error""
}",Fail,2025-11-12 13:27:39,60,BLANK,Hold,CA,190,190,190
INV000164,ABC Synthetic Corp 13 - Network Infrastructure Services - Region South,SYN-INVOICE-000164,ABC Synthetic Corp 13,ABC Synthetic Corp 13 - SOW 16 FTTH CO-04 - CA,2025-10-02 00:00:00,2025-10-29 00:00:00,2025-11-16 00:00:00,41,,,Synthetic_PO_18,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 012.000.2423.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 012.000.2423.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 6,
    ""message"": ""GL account 012.000.2423.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 04:42:49,45,,Hold,CA,7078.66,7078.66,7078.66
INV000165,Synthetic Vendor Inc 24 - Network Infrastructure Services - Maintenance,INV-SYN-000165,Synthetic Vendor Inc 24,BVP-01636,2025-09-25 00:00:00,2025-10-30 00:00:00,2025-11-09 00:00:00,48,,,PO_Synthetic_37,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.318.6421.000.253.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 6,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 8,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 9,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 10,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 11,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Project Closed""
  }
]",Fail,2025-11-12 04:08:59,45,,Hold,CT,1928.5,1928.5,1928.5
INV000166,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,SYNTHETIC-INV-000166,Synthetic Tech Partners 5,BVP-02536,2025-10-27 00:00:00,2025-10-29 00:00:00,2025-12-26 00:00:00,16,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000166"",
  ""status"": ""Error""
}",Fail,2025-11-12 07:33:46,60,BLANK,Hold,CA,773.95,773.95,773.95
INV000167,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,SYN-INVOICE-000167,Synthetic Tech Partners 5,BVP-02536,2025-11-06 00:00:00,2025-11-10 00:00:00,2026-01-05 00:00:00,6,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""SYN-INVOICE-000167"",
  ""status"": ""Error""
}",Fail,2025-11-12 13:28:54,60,BLANK,Hold,CA,474,474,474
INV000168,Synthetic Vendor Inc 12 - Network Infrastructure Services - Phase 1,INV-SYN-000168,Synthetic Vendor Inc 12,BVP-01643,2025-09-17 00:00:00,2025-10-22 00:00:00,2026-02-14 00:00:00,56,,,Synthetic_PO_27,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 947.168.6423.000.231.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 947.168.6423.000.231.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 947.168.6423.000.231.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 947.168.6423.000.231.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:29:26,150,,Hold,IL,908.05,908.05,908.05
INV000169,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,SYNTHETIC-INV-000169,ABC Synthetic Corp 1,BVP-02561,2025-10-16 00:00:00,2025-10-29 00:00:00,2025-12-15 00:00:00,27,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000169"",
  ""status"": ""Error""
}",Fail,2025-11-12 05:49:39,60,BLANK,Hold,FL,1631.6,1631.6,1631.6
INV000170,ABC Synthetic Corp 1 - Fiber Optic Installation Project - Buildout,SYN-INVOICE-000170,ABC Synthetic Corp 1,BVP-02561,2025-08-07 00:00:00,2025-09-08 00:00:00,2025-10-06 00:00:00,97,,,SYN_PO_8,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 164.000.3423.104.000.344 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 01:49:23,60,CAP MGMT,Hold,FL,140,140,140
INV000171,Global Synthetic Industries 34 - Professional Services Engagement - Site C,INV-SYN-000171,Global Synthetic Industries 34,BVP-00929,2025-09-23 00:00:00,2025-11-05 00:00:00,2025-11-07 00:00:00,50,,,PO_Synthetic_64,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.318.6421.000.253.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:40:45,45,,Hold,CT,2178,2178,2178
INV000172,ABC Synthetic Corp 13 - Network Infrastructure Services - Region South,SYNTHETIC-INV-000172,ABC Synthetic Corp 13,BVP-00925,2025-10-05 00:00:00,2025-10-29 00:00:00,2025-11-19 00:00:00,38,,,Synthetic_PO_18,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 012.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 012.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 5,
    ""message"": ""GL account 012.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 6,
    ""message"": ""GL account 012.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 012.000.2422.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 10,
    ""message"": ""GL account 012.000.2421.201.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 16,
    ""message"": ""GL account 012.000.2421.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 04:57:29,45,,Hold,CA,6081.25,6081.25,6081.25
INV000173,ABC Synthetic Corp 1 - Fiber Optic Installation Project - Q4 2025,SYN-INVOICE-000173,ABC Synthetic Corp 1,BVP-02565,2025-09-16 00:00:00,2025-09-25 00:00:00,2025-11-15 00:00:00,57,,,SYN_PO_65,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 941.000.2232.601.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:19:55,60,,Hold,WI,2260,2260,2260
INV000174,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,INV-SYN-000174,ABC Synthetic Corp 1,BVP-02561,2025-10-07 00:00:00,2025-10-24 00:00:00,2025-12-06 00:00:00,36,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""INV-SYN-000174"",
  ""status"": ""Error""
}",Fail,2025-11-12 05:10:26,60,BLANK,Hold,FL,2685,2685,2685
INV000175,Synthetic Tech Partners 35 - Telecommunications Maintenance Contract - Q2 2025,SYNTHETIC-INV-000175,Synthetic Tech Partners 35,BVP-01389,2025-09-09 00:00:00,2025-11-10 00:00:00,2025-11-08 00:00:00,64,,,Synthetic_PO_66,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8658064"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000175"",
  ""status"": ""Error""
}",Fail,2025-11-12 13:26:50,60,BLANK,Hold,PA,109374.56,109374.56,109374.56
INV000176,XYZ Services LLC 2 - Construction Services Agreement - Expansion,SYN-INVOICE-000176,XYZ Services LLC 2,BVP-01548,2025-07-09 00:00:00,2025-09-15 00:00:00,2025-08-23 00:00:00,126,,,Synthetic_PO_57,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 151.000.2232.601.000.344 is not valid. Main/Sub Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 151.000.2232.601.000.344 is not valid. Main/Sub Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 151.000.2232.601.000.344 is not valid. Main/Sub Not Valid For This Project""
  }
]",Fail,2025-11-12 01:45:28,45,CAP MGMT,Hold,CA,1175,1175,1175
INV000177,Synthetic Vendor Inc 36 - Site Development and Build Out - Upgrade,INV-SYN-000177,Synthetic Vendor Inc 36,BVP-02967,2025-10-02 00:00:00,2025-10-31 00:00:00,2025-10-02 00:00:00,41,,,PO_Synthetic_67,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 086.000.2411.001.000.345 is not valid. Project Not Approved""
  }
]",Fail,2025-11-12 04:49:48,0,PNA,Hold,PA,1540,1540,1540
INV000178,Global Synthetic Industries 10 - Equipment and Materials Supply - Q2 2025,SYNTHETIC-INV-000178,Global Synthetic Industries 10,BVP-02544,2025-10-15 00:00:00,2025-10-27 00:00:00,2025-11-29 00:00:00,28,,,SYN_PO_14,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 14,
    ""message"": ""GL account 151.338.6411.000.182.344 is not valid. Main/Sub Not Valid For This Project""
  }
]",Fail,2025-11-12 05:41:55,45,,Hold,CA,1362.88,1362.88,1362.88
INV000179,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,SYN-INVOICE-000179,Synthetic Tech Partners 5,BVP-02536,2025-10-24 00:00:00,2025-11-03 00:00:00,2025-12-23 00:00:00,19,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""SYN-INVOICE-000179"",
  ""status"": ""Error""
}",Fail,2025-11-12 07:15:54,60,BLANK,Hold,CA,742.16,742.16,742.16
INV000180,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,INV-SYN-000180,Synthetic Tech Partners 5,BVP-02536,2025-10-17 00:00:00,2025-10-27 00:00:00,2025-12-16 00:00:00,26,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""INV-SYN-000180"",
  ""status"": ""Error""
}",Fail,2025-11-12 06:01:53,60,BLANK,Hold,CA,1327.32,1327.32,1327.32
INV000181,ABC Synthetic Corp 37 - Construction Services Agreement - Site C,SYNTHETIC-INV-000181,ABC Synthetic Corp 37,BVP-02898,2025-09-11 00:00:00,2025-10-21 00:00:00,2025-11-10 00:00:00,62,,,SYN_PO_68,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 151.000.2422.201.000.505 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 8,
    ""message"": ""GL account 151.000.2422.201.000.505 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 9,
    ""message"": ""GL account 151.000.2422.201.000.505 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:08:43,60,,Hold,CA,8627.35,8627.35,8627.35
INV000182,Synthetic Tech Partners 35 - Telecommunications Maintenance Contract - Q2 2025,SYN-INVOICE-000182,Synthetic Tech Partners 35,BVP-01389,2025-09-26 00:00:00,2025-11-10 00:00:00,2025-11-25 00:00:00,47,,,Synthetic_PO_66,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8658064"",
  ""vendorInvoiceNumber"": ""SYN-INVOICE-000182"",
  ""status"": ""Error""
}",Fail,2025-11-12 13:26:48,60,BLANK,Hold,PA,191352.72,191352.72,191352.72
INV000183,Synthetic Tech Partners 17 - Fiber Optic Installation Project - Region West,INV-SYN-000183,Synthetic Tech Partners 17,"Synthetic Tech Partners 17-Quote Work -TX, IN, OH, WI, AZ, AL",2025-09-11 00:00:00,2025-10-09 00:00:00,2025-11-10 00:00:00,62,,,SYN_PO_23,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 174.000.2232.601.000.345 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 174.000.2232.601.000.345 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 174.000.2232.601.000.345 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 03:09:48,60,CAP MGMT,Hold,TX,8840,8840,8840
INV000184,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,SYNTHETIC-INV-000184,ABC Synthetic Corp 1,BVP-00900,2025-08-20 00:00:00,2025-09-18 00:00:00,2025-10-19 00:00:00,84,,,PO_Synthetic_4,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 12,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 02:07:32,60,,Hold,CT,1327.25,1327.25,1327.25
INV000185,Synthetic Solutions Group 3 - Construction Services Agreement - Site B,SYN-INVOICE-000185,Synthetic Solutions Group 3,BVP-00460,2025-10-16 00:00:00,2025-10-31 00:00:00,2025-11-15 00:00:00,27,,,SYN_PO_5,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.000.2423.201.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 05:48:37,30,,Hold,CT,720,720,720
INV000186,Global Synthetic Industries 4 - Equipment and Materials Supply - Deployment,INV-SYN-000186,Global Synthetic Industries 4,BVP-01006,2025-09-11 00:00:00,2025-10-22 00:00:00,2025-11-10 00:00:00,62,,,Synthetic_PO_24,TRUE,"Detail from service: The total amount from the invoice lines does not match the Total Invoice Amount value. and 
 Validation Message: {
  ""vendorId"": ""4206967"",
  ""vendorInvoiceNumber"": ""INV-SYN-000186"",
  ""status"": ""Error""
}",Fail,2025-11-12 03:06:20,60,ACCT,Hold,OH,1940.5,1940.5,1940.5
INV000187,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,SYNTHETIC-INV-000187,ABC Synthetic Corp 1,BVP-00900,2025-10-17 00:00:00,2025-10-21 00:00:00,2025-12-16 00:00:00,26,,,PO_Synthetic_4,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 21,
    ""message"": ""GL account 441.000.2421.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:09:29,60,,Hold,CT,1520,1520,1520
INV000188,ABC Synthetic Corp 1 - Fiber Optic Installation Project - Buildout,SYN-INVOICE-000188,ABC Synthetic Corp 1,BVP-02565,2025-10-24 00:00:00,2025-10-28 00:00:00,2025-12-23 00:00:00,19,,,SYN_PO_8,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 10,
    ""message"": ""GL account 942.111.6421.000.182.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 19,
    ""message"": ""GL account 942.000.2411.001.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 36,
    ""message"": ""GL account 942.000.2411.001.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 38,
    ""message"": ""GL account 942.000.2411.001.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 54,
    ""message"": ""GL account 942.000.2411.001.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 05:07:23,60,,Hold,OH,17592,17592,17592
INV000189,Global Synthetic Industries 4 - Equipment and Materials Supply - Upgrade,INV-SYN-000189,Global Synthetic Industries 4,BVP-01002,2025-10-29 00:00:00,2025-11-10 00:00:00,2025-12-28 00:00:00,14,676,2025-11-10 00:00:00,Synthetic_PO_51,TRUE,"Detail from service: Failed Validation and 
 Validation Message: {
  
} and 
 Validation Message: {
  ""lines"": [
    {
      ""invoiceLineNumber"": {
        ""isEmpty"": ""Value is required and can't be empty""
      }
    }
  ]
}",FAIL,2025-11-10 15:52:25,60,ACCT,Hold,CA,2560,2560,2560
INV000190,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,SYNTHETIC-INV-000190,ABC Synthetic Corp 1,BVP-02564,2025-10-24 00:00:00,2025-10-28 00:00:00,2025-12-23 00:00:00,19,,,PO_Synthetic_4,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.000.2421.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 07:20:27,60,,Hold,CT,386.43,386.43,386.43
INV000191,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,SYN-INVOICE-000191,ABC Synthetic Corp 1,BVP-02561,2025-11-03 00:00:00,2025-11-12 00:00:00,2026-01-02 00:00:00,9,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""SYN-INVOICE-000191"",
  ""status"": ""Error""
}",Fail,2025-11-12 17:20:29,60,,Hold,FL,1935,1935,1935
INV000192,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,INV-SYN-000192,Synthetic Tech Partners 5,BVP-02536,2025-10-02 00:00:00,2025-10-17 00:00:00,2025-12-01 00:00:00,41,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""INV-SYN-000192"",
  ""status"": ""Error""
}",Fail,2025-11-12 04:48:04,60,BLANK,Hold,CA,105.67,105.67,105.67
INV000193,XYZ Services LLC 2 - Telecommunications Maintenance Contract - Buildout,SYNTHETIC-INV-000193,XYZ Services LLC 2,BVP-02530,2025-10-24 00:00:00,2025-10-28 00:00:00,2025-12-08 00:00:00,19,,,SYN_PO_2,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 174.000.2411.001.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 174.000.2411.001.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 174.000.2411.001.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 174.000.2411.001.000.344 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 05:22:51,45,CAP MGMT,Hold,TX,590.4,590.4,590.4
INV000194,ABC Synthetic Corp 1 - Fiber Optic Installation Project - Buildout,SYN-INVOICE-000194,ABC Synthetic Corp 1,BVP-02561,2025-09-16 00:00:00,2025-10-02 00:00:00,2025-11-15 00:00:00,57,,,SYN_PO_8,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Main/Sub Not Valid For This Project""
  },
  {
    ""lineNumber"": 6,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 03:09:37,60,CAP MGMT,Hold,FL,3287.12,3287.12,3287.12
INV000195,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,INV-SYN-000195,ABC Synthetic Corp 1,BVP-00900,2025-09-23 00:00:00,2025-09-24 00:00:00,2025-11-22 00:00:00,50,,,PO_Synthetic_4,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 6,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 8,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 10,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:40:11,60,,Hold,CT,1520,1520,1520
INV000196,Synthetic Vendor Inc 6 - Construction Services Agreement - Region South,SYNTHETIC-INV-000196,Synthetic Vendor Inc 6,BVP-00433,2025-09-18 00:00:00,2025-09-26 00:00:00,2025-11-02 00:00:00,55,,,PO_Synthetic_13,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 151.000.2421.101.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 151.000.2421.101.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 151.000.2421.101.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:40:35,45,,Hold,CA,1859.04,1859.04,1859.04
INV000197,Synthetic Solutions Group 3 - Network Infrastructure Services - Installation,SYN-INVOICE-000197,Synthetic Solutions Group 3,BVP-00461,2025-07-18 00:00:00,2025-11-12 00:00:00,2025-08-17 00:00:00,117,,,Synthetic_PO_69,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 942.000.2423.201.000.345 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 19:03:07,30,,Hold,OH,1570,1570,1570
